,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst,epoch_std,epoch_min,epoch_max,loss_std,loss_min,loss_max,acc_std,acc_min,acc_max,tss_std,tss_min,tss_max,hss_std,hss_min,hss_max,mcc_std,mcc_min,mcc_max,f1_std,f1_min,f1_max,precision_std,precision_min,precision_max,recall_std,recall_min,recall_max,TP_std,TP_min,TP_max,FN_std,FN_min,FN_max,TN_std,TN_min,TN_max,FP_std,FP_min,FP_max,auc_roc_std,auc_roc_min,auc_roc_max,auc_pr_std,auc_pr_min,auc_pr_max,val_loss_std,val_loss_min,val_loss_max,val_acc_std,val_acc_min,val_acc_max,val_tss_std,val_tss_min,val_tss_max,val_hss_std,val_hss_min,val_hss_max,val_mcc_std,val_mcc_min,val_mcc_max,val_f1_std,val_f1_min,val_f1_max,val_precision_std,val_precision_min,val_precision_max,val_recall_std,val_recall_min,val_recall_max,val_TP_std,val_TP_min,val_TP_max,val_FN_std,val_FN_min,val_FN_max,val_TN_std,val_TN_min,val_TN_max,val_FP_std,val_FP_min,val_FP_max,val_auc_roc_std,val_auc_roc_min,val_auc_roc_max,val_auc_pr_std,val_auc_pr_min,val_auc_pr_max,far_std,far_min,far_max,val_far_std,val_far_min,val_far_max,num_train_inst_std,num_train_inst_min,num_train_inst_max
0,0.0,1.8457122564315795,0.8763847947120667,0.7515073299407959,0.7521849155426026,0.7524478435516357,0.8822825431823731,0.8723239183425904,0.892519223690033,6878.2,830.6,6137.8,1007.8,0.8763847827911377,0.8478742241859436,2.2659880399703978,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.12767608165740965,0.14019302129745478,13257.6,0.0,0,0,0.11116204985901292,1.6447093486785889,1.948359966278076,0.008393940986621617,0.8610455989837646,0.8855156898498535,0.01707916539856311,0.7204663753509521,0.7705328464508057,0.01690374652881102,0.7213364243507385,0.7706570625305176,0.016832438455243532,0.7216863632202148,0.7706639170646667,0.007585745101694716,0.8682035803794861,0.8899672031402588,0.01049405123698304,0.8556031584739685,0.8881760835647583,0.006692236597078371,0.8811806440353394,0.902029514312744,351.93772176338246,6178.0,7090.0,88.17845541854314,671.0,942.0,331.6958848101676,5501.0,6444.0,109.0199981654742,889.0,1179.0,0.008393938112635856,0.8610455989837646,0.8855156898498535,0.009656786712617191,0.8302567005157471,0.8584295511245728,0.6037023930776667,1.7407588958740234,3.3434841632843018,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.010494051236983042,0.1118239164352417,0.1443968415260315,0.04395534268795998,0.1025640964508056,0.225043773651123,5.462600113499065,13249,13264
1,1.0,1.8457121372222898,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.2659884214401247,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,26515.2,0.0,1,1,0.11116125905218678,1.644710898399353,1.948359131813049,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037026876035073,1.740759015083313,3.343485116958618,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,10.92520022699813,26498,26528
2,2.0,1.8457122564315795,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.2659883975982664,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,39772.8,0.0,2,2,0.11116198137538963,1.6447088718414309,1.948359489440918,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037024737746345,1.7407594919204712,3.34348464012146,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,16.387800340497197,39747,39792
3,3.0,1.8457121849060063,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.265988492965698,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,53030.4,0.0,3,3,0.11116194665471216,1.6447089910507202,1.948359727859497,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037024252164931,1.7407591342926023,3.343484401702881,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,21.85040045399626,52996,53056
4,4.0,1.845711851119995,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.265988516807556,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,66288.0,0.0,4,4,0.11116182025113258,1.6447088718414309,1.9483586549758911,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037025586513964,1.740759253501892,3.343484878540039,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,27.313000567495326,66245,66320
5,5.0,1.8457119464874268,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.2659882068634034,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,79545.6,0.0,5,5,0.11116145280307647,1.6447097063064575,1.948358058929444,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037027912465918,1.740759253501892,3.343485116958618,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,32.775600680994394,79494,79584
6,6.0,1.8457116365432742,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.265988326072693,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,92803.2,0.0,6,6,0.11116130096866315,1.644710659980774,1.9483587741851809,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037024797246378,1.7407591342926023,3.3434841632843018,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,38.23820079449346,92743,92848
7,7.0,1.8457114934921264,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.2659884691238403,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,106060.8,0.0,7,7,0.11116183589051158,1.644708514213562,1.948358416557312,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037026095512842,1.740759253501892,3.34348464012146,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,43.70080090799252,105992,106112
8,8.0,1.845711636543274,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.265988254547119,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,119318.4,0.0,8,8,0.11116191312252498,1.6447091102600098,1.948359727859497,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037024124966873,1.7407593727111816,3.343484401702881,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,49.16340102149159,119241,119376
9,9.0,1.8457124948501586,0.8796571612358093,0.7581346750259399,0.7588065505027771,0.7590787291526795,0.8851319551467896,0.8744910359382629,0.8960608005523681,6144.8,712.8,5515.2,882.4,0.8796571373939515,0.851649808883667,2.2659885406494142,0.85225430727005,0.7027719497680665,0.7030075311660766,0.703522789478302,0.8620337963104248,0.8598069787025452,0.8648496270179749,920.2,143.8,783.6,151.6,0.8522542834281921,0.821265435218811,0.125508964061737,0.14019302129745478,132576.0,0.0,9,9,0.11116151661802817,1.6447099447250366,1.9483587741851809,0.0072479139418700975,0.8729644417762756,0.8927628397941589,0.014712716043339282,0.7447777986526489,0.7848689556121826,0.0145728052023048,0.7454037666320801,0.7851840257644653,0.014494789736292773,0.7456189393997192,0.7852372527122498,0.006628017210031819,0.8786634802818298,0.896916925907135,0.009050244448907698,0.8664688467979431,0.8919348120689392,0.00516352057002514,0.8888403177261353,0.902029514312744,30.850607773591754,6101.0,6182.0,35.9410628668658,671.0,763.0,68.6247768666682,5452.0,5648.0,68.95969837521044,749.0,945.0,0.007247903394275338,0.8729643821716309,0.8927627801895142,0.008430695898265339,0.843887209892273,0.8669143319129944,0.6037027214366303,1.7407593727111816,3.343485116958618,0.03936227921820979,0.7820000052452087,0.8865000009536743,0.0805741584857388,0.5571942329406738,0.772773265838623,0.0797429261907624,0.5600013136863708,0.77222740650177,0.07909411081415196,0.5617443323135376,0.7722744345664978,0.034838643732259936,0.8023571968078613,0.8936567306518555,0.04395534268795999,0.774956226348877,0.8974359035491943,0.0302240277191346,0.826127827167511,0.9003759622573853,32.158358167045776,879.0,958.0,32.15835816704578,106.0,185.0,53.331416632225334,679.0,828.0,53.7497906972669,108.0,257.0,0.03936226384458055,0.7820000052452087,0.8865000009536743,0.04347507156119597,0.7442718148231506,0.8595781326293945,0.009050244448907717,0.1080651879310607,0.1335311532020568,0.04395534268795998,0.1025640964508056,0.225043773651123,54.62600113499065,132490,132640
