,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,1.5435672998428345,0.5278594493865967,0.0236178636550903,0.024374596774578,0.0853511989116668,0.6846539378166199,0.5227308869361877,0.9919125437736512,6623.0,54.0,198.0,6047.0,0.6961966753005981,0.7310085892677307,0.6869670152664185,0.5278904438018799,0.0,0.0,0.0,0.6910056471824646,0.5278904438018799,1.0,1041.0,0.0,0.0,931.0,0.5997950434684753,0.5993220210075378,0.4772691130638122,0.4721095561981201,13254
1,1,1.1166410446166992,0.6317907571792603,0.2402964830398559,0.2458178251981735,0.338414192199707,0.7310344576835632,0.5871242880821228,0.9683989882469176,6466.0,211.0,1698.0,4547.0,0.7675990462303162,0.7939388155937195,0.6586306691169739,0.6019269824028015,0.2374049425125122,0.2291474193334579,0.2931103110313415,0.4574982821941376,0.8152709603309631,0.3179635107517242,331.0,710.0,856.0,75.0,0.6716468334197998,0.6849666237831116,0.4128757119178772,0.1847290396690368,26508
2,2,0.8917093276977539,0.848320722579956,0.6919817924499512,0.6949841976165771,0.700912594795227,0.8618550896644592,0.8140061497688293,0.9156807065010072,6114.0,563.0,4848.0,1397.0,0.9098748564720154,0.9103327989578248,0.5611847043037415,0.7429006099700928,0.4721086025238037,0.4778851568698883,0.4898139834403991,0.7790849804878235,0.7129186391830444,0.8587896227836609,894.0,147.0,571.0,360.0,0.812293291091919,0.7994735240936279,0.1859938502311706,0.2870813608169555,39762
3,3,0.7444955706596375,0.9030336141586304,0.8056999444961548,0.8058210015296936,0.8058291673660278,0.9063737392425536,0.9044139385223388,0.9083420634269714,6065.0,612.0,5604.0,641.0,0.946216344833374,0.945048689842224,0.5787566304206848,0.7332656979560852,0.4632773399353027,0.4640146791934967,0.4642036855220794,0.7507109045982361,0.7408792972564697,0.7608069181442261,792.0,249.0,654.0,277.0,0.8102074861526489,0.7929007411003113,0.0955860614776611,0.2591207027435303,53016
4,4,0.6447895765304565,0.916189432144165,0.8328906297683716,0.8323085904121399,0.8324904441833496,0.9180724620819092,0.9275450706481934,0.9087913632392884,6068.0,609.0,5771.0,474.0,0.95955491065979,0.9590839147567748,0.7013577818870544,0.7322515249252319,0.457837700843811,0.4601355791091919,0.4620096087455749,0.7566820383071899,0.727192223072052,0.7886647582054138,821.0,220.0,623.0,308.0,0.7959974408149719,0.7699003219604492,0.0724549293518066,0.272807776927948,66270
5,5,0.5868530869483948,0.92741060256958,0.8553218841552734,0.854755163192749,0.8549230694770813,0.9290791153907776,0.9381585121154784,0.920173704624176,6144.0,533.0,5840.0,405.0,0.9668092727661132,0.965812087059021,1.0780224800109863,0.7160243391990662,0.4081436395645141,0.4173812866210937,0.4566619396209717,0.7734627723693848,0.668064296245575,0.918347716331482,956.0,85.0,456.0,475.0,0.7514957785606384,0.7241809964179993,0.0618414878845214,0.331935703754425,79524
6,6,0.5035995841026306,0.9353815317153932,0.8713903427124023,0.8707183003425598,0.8709500432014465,0.9367663860321044,0.9474571347236632,0.9263142347335817,6185.0,492.0,5902.0,343.0,0.9755755662918092,0.9754403233528136,0.7522967457771301,0.7358012199401855,0.4650158882141113,0.4673232436180115,0.4691830277442932,0.7597971558570862,0.7304964661598206,0.7915465831756592,824.0,217.0,627.0,304.0,0.7927826642990112,0.7602914571762085,0.0525428652763366,0.2695035338401794,92778
7,7,0.4390074908733368,0.9464479088783264,0.8935115337371826,0.8928548097610474,0.893070638179779,0.947623372077942,0.9579188823699952,0.9375467896461488,6260.0,417.0,5970.0,275.0,0.9805612564086914,0.9804227948188782,0.9093946814537048,0.727180540561676,0.4527714252471924,0.4527201056480407,0.4527210295200348,0.7413461804389954,0.7420596480369568,0.740634024143219,771.0,270.0,663.0,268.0,0.7804039716720581,0.7491454482078552,0.0420811176300048,0.2579403519630432,106032
8,8,0.3791062235832214,0.9543414115905762,0.9095234870910645,0.9086668491363524,0.9090275764465332,0.9552080035209656,0.9685912132263184,0.942189633846283,6291.0,386.0,6041.0,204.0,0.984670341014862,0.9847359657287598,1.0256707668304443,0.7292089462280273,0.4461719989776611,0.4509318172931671,0.4594117999076843,0.7645502686500549,0.7066014409065247,0.8328530192375183,867.0,174.0,571.0,360.0,0.7805714011192322,0.749771237373352,0.0314087867736816,0.2933985590934753,119286
9,9,0.331978976726532,0.9617705941200256,0.9241809844970704,0.9235112071037292,0.9237282276153564,0.962615430355072,0.9729233384132384,0.9525235891342164,6360.0,317.0,6068.0,177.0,0.9875140190124512,0.9873055219650269,1.9528839588165283,0.7109533548355103,0.3936570882797241,0.404350221157074,0.462951123714447,0.7762951254844666,0.6562707424163818,0.95004802942276,989.0,52.0,413.0,518.0,0.7253735661506653,0.6889879107475281,0.0270766615867614,0.3437292575836181,132540
10,10,0.2909847795963287,0.9661043286323548,0.9328579902648926,0.9321820139884948,0.9324010610580444,0.9668533205986024,0.9772066473960876,0.9567170739173888,6388.0,289.0,6096.0,149.0,0.9904008507728576,0.9903031587600708,1.1729605197906494,0.7358012199401855,0.4619514942169189,0.4656777083873749,0.4706242680549621,0.7656320333480835,0.7199661731719971,0.8174831867218018,851.0,190.0,600.0,331.0,0.7747702598571777,0.7405262589454651,0.0227933526039123,0.2800338268280029,145794
11,11,0.2504107058048248,0.9722179174423218,0.945000410079956,0.9444085955619812,0.9445744156837464,0.9728708267211914,0.9818487167358398,0.9640557169914246,6437.0,240.0,6126.0,119.0,0.9924089312553406,0.9924057722091676,2.352567434310913,0.7074036598205566,0.3871597051620483,0.3974215984344482,0.4516698718070984,0.772566020488739,0.6550801992416382,0.9414024949073792,980.0,61.0,415.0,516.0,0.716376781463623,0.677935004234314,0.0181512832641601,0.3449198007583618,159048
12,12,0.221150055527687,0.976164698600769,0.9528563022613524,0.95230370759964,0.9524469375610352,0.9767406582832336,0.985072374343872,0.9685487747192384,6467.0,210.0,6147.0,98.0,0.9936769008636476,0.993630051612854,1.8372480869293213,0.7287018299102783,0.4374935626983642,0.4456110000610351,0.4725179672241211,0.7773616313934326,0.685756266117096,0.8972142338752747,934.0,107.0,503.0,428.0,0.7492077350616455,0.7112215757369995,0.0149276256561279,0.314243733882904,172302
13,13,0.1887466609477996,0.9815818071365356,0.9635782241821288,0.9631392359733582,0.9632286429405212,0.9820594191551208,0.9886174201965332,0.9755878448486328,6514.0,163.0,6170.0,75.0,0.995362102985382,0.9951475262641908,1.537442326545715,0.732758641242981,0.451420783996582,0.4571017920970917,0.4691984355449676,0.7709691524505615,0.7039682269096375,0.8520653247833252,887.0,154.0,558.0,373.0,0.766677975654602,0.7295254468917847,0.0113825798034667,0.2960317730903625,185556
