,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,1.5130102634429932,0.5288795828819275,0.0265992879867553,0.0274264309555292,0.092805229127407,0.6849371790885925,0.5230611562728882,0.9919125437736512,6623.0,54.0,217.0,6039.0,0.6803222298622131,0.7049117088317871,0.5248603820800781,0.7526772022247314,0.4842622280120849,0.493835300207138,0.5245360732078552,0.7978324294090271,0.7031594514846802,0.9219653010368348,957.0,81.0,519.0,404.0,0.8288507461547852,0.8342092037200928,0.4769388437271118,0.2968405485153198,13249
1,1,1.178700566291809,0.6126962304115295,0.2015156745910644,0.2062712907791137,0.2994672060012817,0.7206202149391174,0.5741201639175415,0.967500388622284,6460.0,217.0,1464.0,4792.0,0.7439085245132446,0.7711174488067627,0.5009457468986511,0.8373278975486755,0.666391134262085,0.6711846590042114,0.6762916445732117,0.8546696901321411,0.8107173442840576,0.9036608934402466,938.0,100.0,704.0,219.0,0.8905406594276428,0.8864506483078003,0.4258798360824585,0.1892826557159423,26498
2,2,0.9859890341758728,0.7760766744613647,0.5410048961639404,0.5468416213989258,0.5795983672142029,0.8128231763839722,0.7149516940116882,0.9417402744293212,6288.0,389.0,3749.0,2507.0,0.8580322265625,0.8630797863006592,0.4434464573860168,0.8444671034812927,0.6837196350097656,0.6865627765655518,0.6882953643798828,0.8578088283538818,0.8310749530792236,0.8863198161125183,920.0,118.0,736.0,187.0,0.904063880443573,0.9029207229614258,0.2850483059883117,0.1689250469207763,39747
3,3,0.8533254265785217,0.8667749166488647,0.7300167083740234,0.7323973774909973,0.7361001968383789,0.8769198060035706,0.8382955193519592,0.9192751049995422,6138.0,539.0,5072.0,1184.0,0.9192830324172974,0.9186028242111206,0.4274053871631622,0.8286588191986084,0.6639372110366821,0.6587972044944763,0.6646139621734619,0.8273381590843201,0.8865638971328735,0.7755298614501953,805.0,233.0,820.0,103.0,0.91163432598114,0.910640299320221,0.1617044806480407,0.1134361028671264,52996
4,4,0.7558388113975525,0.8919817805290222,0.7825702428817749,0.7834822535514832,0.7839849591255188,0.8971660137176514,0.8821656107902527,0.9126853346824646,6094.0,583.0,5442.0,814.0,0.9399387240409852,0.9390661716461182,0.4097000360488891,0.8322284817695618,0.6693606376647949,0.6653276085853577,0.6688672304153442,0.8334177136421204,0.8783351182937622,0.7928708791732788,823.0,215.0,809.0,114.0,0.9110835790634156,0.9101482629776,0.1178343892097473,0.1216648817062377,66245
5,5,0.670199453830719,0.905744969844818,0.810498833656311,0.8111405968666077,0.8113806247711182,0.9097772240638732,0.8993269205093384,0.9204732775688172,6146.0,531.0,5568.0,688.0,0.954169988632202,0.953262984752655,0.3987518548965454,0.8271290063858032,0.6596066951751709,0.6553196907043457,0.6593816876411438,0.8276563286781311,0.8762109875679016,0.7842003703117371,814.0,224.0,808.0,115.0,0.9103974103927612,0.909055233001709,0.1006730794906616,0.1237890124320983,79494
6,6,0.5959548354148865,0.917807161808014,0.835404634475708,0.835434079170227,0.83543461561203,0.9204400777816772,0.9199581146240234,0.920922577381134,6149.0,528.0,5721.0,535.0,0.964242160320282,0.9637988805770874,0.3941195011138916,0.8250892162322998,0.6574335098266602,0.6519168615341187,0.6586949825286865,0.8227390050888062,0.8874024748802185,0.7668593525886536,796.0,242.0,822.0,101.0,0.9088463187217712,0.907926619052887,0.0800418853759765,0.1125975251197815,92743
7,7,0.5146743059158325,0.9310291409492492,0.8618717193603516,0.8619063496589661,0.8619070053100586,0.9332435131072998,0.932685136795044,0.933802604675293,6235.0,442.0,5806.0,450.0,0.9740021228790284,0.9734723567962646,0.4033480584621429,0.8301886916160583,0.6659871339797974,0.6615009903907776,0.6659086346626282,0.8303616642951965,0.8810811042785645,0.7851637601852417,815.0,223.0,813.0,110.0,0.9094429612159728,0.9056094884872437,0.067314863204956,0.1189188957214355,105992
8,8,0.4427992701530456,0.9441738128662108,0.8885315656661987,0.8882629871368408,0.8883013725280762,0.9456897974014282,0.9499773383140564,0.941440761089325,6286.0,391.0,5925.0,331.0,0.9808826446533204,0.9805264472961426,0.4246403574943542,0.8210096955299377,0.6491262912750244,0.6437559127807617,0.6502593755722046,0.818791925907135,0.882091224193573,0.7639691829681396,793.0,245.0,817.0,106.0,0.9032074213027954,0.8982796669006348,0.0500226616859436,0.117908775806427,119241
9,9,0.3797833323478699,0.953065812587738,0.9062486886978148,0.9060524106025696,0.906072437763214,0.9543986320495604,0.95749169588089,0.9513254165649414,6352.0,325.0,5974.0,282.0,0.9855513572692872,0.9850914478302002,0.4309887886047363,0.8245792984962463,0.6541895866394043,0.6501316428184509,0.653799295425415,0.8255578279495239,0.8715203404426575,0.7842003703117371,814.0,224.0,803.0,120.0,0.9028548002243042,0.8977612257003784,0.0425083041191101,0.1284796595573425,132490
