,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,0.2322751432657241,0.5664448738098145,0.1800991296768188,0.1714338958263397,0.2724305093288421,0.6775967478752136,0.5202640295028687,0.9713385105133056,6778.0,200.0,1649.0,6250.0,0.7307342886924744,0.7387377023696899,0.6525453925132751,0.5288118124008179,-0.0009633898735046,-0.0010198230156674,-0.0212997309863567,0.6917945146560669,0.5290816426277161,0.9990366101264954,1037.0,1.0,0.0,923.0,0.7136624455451965,0.7469328045845032,0.4797359704971313,0.4709183573722839,13249
1,1,0.1847075819969177,0.5427975058555603,0.0554522275924682,0.0571185499429702,0.1485375314950943,0.6911142468452454,0.5306433439254761,0.9907143712043762,6615.0,62.0,405.0,5851.0,0.7203633785247803,0.7541849613189697,0.5744813084602356,0.5813360810279846,0.1123096942901611,0.1179070845246315,0.2237293422222137,0.7136379480361938,0.5593220591545105,0.9855491518974304,1023.0,15.0,117.0,806.0,0.738980770111084,0.7720723152160645,0.4693566560745239,0.4406779408454895,26498
2,2,0.1523491442203521,0.5879532694816589,0.1493972539901733,0.1533278524875641,0.260373592376709,0.7110243439674377,0.5572934150695801,0.981878101825714,6556.0,121.0,1048.0,5208.0,0.7492664456367493,0.780126690864563,0.5292832851409912,0.694033682346344,0.3557074069976806,0.3668024837970733,0.4331548810005188,0.7674418687820435,0.6420233249664307,0.9537572264671326,990.0,48.0,371.0,552.0,0.7921308875083923,0.8090511560440063,0.4427065849304199,0.3579766750335693,39747
3,3,0.1334923356771469,0.6600943207740784,0.2988464832305908,0.3051388263702392,0.4001022279262543,0.7480224967002869,0.6059058308601379,0.9772352576255798,6525.0,152.0,2012.0,4244.0,0.7941188216209412,0.8132700324058533,0.4797347486019134,0.7899031043052673,0.5620317459106445,0.571358859539032,0.5957090854644775,0.8245314955711365,0.7389312982559204,0.9325626492500304,968.0,70.0,581.0,342.0,0.8552430272102356,0.8578839302062988,0.394094169139862,0.2610687017440796,52996
4,4,0.1182748079299926,0.7351735830307007,0.4545614719390869,0.4615886509418487,0.524509608745575,0.790839672088623,0.6676634550094604,0.9697468876838684,6475.0,202.0,3033.0,3223.0,0.8421266674995422,0.8526811003684998,0.4572255611419678,0.8296787142753601,0.6511000394821167,0.6557439565658569,0.6606484055519104,0.847766637802124,0.8044982552528381,0.8959537744522095,930.0,108.0,697.0,226.0,0.8803049325942993,0.8781112432479858,0.3323365449905395,0.1955017447471618,66245
5,5,0.0988406836986541,0.8397896885871887,0.6715091466903687,0.6767405271530151,0.6969954967498779,0.8608275055885315,0.7804164886474609,0.9597124457359314,6408.0,269.0,4453.0,1803.0,0.905737578868866,0.9066277146339417,0.4532329142093658,0.8235594034194946,0.6382189989089966,0.6431597471237183,0.648838222026825,0.8430126905441284,0.7967410087585449,0.8949903845787048,929.0,109.0,686.0,237.0,0.8845186829566956,0.8805818557739258,0.219583511352539,0.203258991241455,79494
6,6,0.0854873210191726,0.8861826062202454,0.7675682306289673,0.7710809111595154,0.7788158655166626,0.8967596888542175,0.8432924151420593,0.9574659466743468,6393.0,284.0,5068.0,1188.0,0.9355661273002625,0.9352797269821168,0.442000538110733,0.8286588191986084,0.6563751697540283,0.656217634677887,0.6562231183052063,0.837837815284729,0.8394584059715271,0.8362234830856323,868.0,170.0,757.0,166.0,0.8954221606254578,0.8884398937225342,0.1567075848579406,0.1605415940284729,92743
7,7,0.0729041993618011,0.9150235652923584,0.8271909952163696,0.8294103741645813,0.8322421908378601,0.920849859714508,0.8869311809539795,0.9574659466743468,6393.0,284.0,5441.0,815.0,0.9547730684280396,0.9541029930114746,0.4432836174964905,0.8174400925636292,0.6386615037918091,0.6354579329490662,0.6377953290939331,0.8202811479568481,0.8563941121101379,0.787090539932251,817.0,221.0,786.0,137.0,0.893958330154419,0.8887292146682739,0.1130688190460205,0.143605887889862,105992
8,8,0.0639758631587028,0.9324209094047546,0.863025426864624,0.8644718527793884,0.8656196594238281,0.9361391067504884,0.9139677286148072,0.9594129323959352,6406.0,271.0,5653.0,603.0,0.9672138690948486,0.966376781463623,0.4881232380867004,0.8123406171798706,0.6218256950378418,0.6227974891662598,0.623018741607666,0.8249286413192749,0.8148496150970459,0.8352600932121277,867.0,171.0,726.0,197.0,0.8840509057044983,0.8747548460960388,0.0860322713851928,0.1851503849029541,119241
9,9,0.0608420707285404,0.9345859289169312,0.8673701286315918,0.8688149452209473,0.8699547052383423,0.9381759762763976,0.9160839319229126,0.9613599181175232,6419.0,258.0,5668.0,588.0,0.9701485633850098,0.9696394205093384,0.5804993510246277,0.810300886631012,0.6152113676071167,0.6177324056625366,0.6192460656166077,0.8264925479888916,0.8010849952697754,0.8535645604133606,886.0,152.0,703.0,220.0,0.8748577833175659,0.8620264530181885,0.0839160680770874,0.1989150047302246,132490
10,10,0.0461803674697876,0.9527565240859984,0.90444016456604,0.9053207039833068,0.90572589635849,0.9548977613449096,0.9414846897125244,0.968698501586914,6468.0,209.0,5854.0,402.0,0.9816072583198548,0.981295645236969,0.4818068742752075,0.8016318082809448,0.6114370822906494,0.6056575775146484,0.6136818528175354,0.7970787882804871,0.8691695332527161,0.7360308170318604,764.0,274.0,808.0,115.0,0.8831245303153992,0.8772323131561279,0.0585153102874755,0.1308304667472839,145739
11,11,0.0405479595065116,0.959947407245636,0.9191547632217408,0.9197573065757751,0.919943869113922,0.9615840911865234,0.9524019360542296,0.9709450602531432,6483.0,194.0,5932.0,324.0,0.985874593257904,0.9853776097297668,0.50357586145401,0.8133605122566223,0.633234977722168,0.6283326745033264,0.6338804364204407,0.8119218945503235,0.8700440526008606,0.7610790133476257,790.0,248.0,805.0,118.0,0.8848131895065308,0.8750705718994141,0.0475980639457702,0.1299559473991394,158988
12,12,0.0388181395828723,0.9620351195335388,0.9231077432632446,0.9239226579666138,0.9242624640464784,0.9637075662612916,0.9514010548591614,0.976336658000946,6519.0,158.0,5923.0,333.0,0.9882110953330994,0.9878101348876952,0.6018940806388855,0.8118306994438171,0.6245832443237305,0.6231994032859802,0.6236447095870972,0.819028913974762,0.8341658115386963,0.8044316172599792,835.0,203.0,757.0,166.0,0.8832435011863708,0.8678354620933533,0.0485989451408386,0.1658341884613037,172237
13,13,0.0308365691453218,0.9728600978851318,0.9452745914459229,0.9456415176391602,0.9457087516784668,0.9738664031028748,0.968315064907074,0.9794818162918092,6540.0,137.0,6042.0,214.0,0.9913621544837952,0.9907633066177368,0.8236730098724365,0.8108108043670654,0.6143741607666016,0.6180464625358582,0.6212818622589111,0.8294252753257751,0.7933157682418823,0.8689787983894348,902.0,136.0,688.0,235.0,0.8592562675476074,0.837203860282898,0.031684935092926,0.2066842317581176,185486
