,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,1.6996716260910034,0.284930020570755,0.00937020778656,0.0052128098905086,0.0402075834572315,0.4348570108413696,0.2781643271446228,0.9958018660545348,3558.0,15.0,127.0,9233.0,0.333324134349823,0.4108832776546478,0.824356734752655,0.1795002520084381,0.0307228565216064,0.0096366833895444,0.0695821121335029,0.2722750008106231,0.157591626048088,1.0,301.0,0.0,51.0,1609.0,0.2316483408212661,0.3811081945896148,0.7218356728553772,0.8424083739519119,13249
1,1,1.3722646236419678,0.3638753592967987,0.1097995042800903,0.0645670518279075,0.1653931587934494,0.4602768421173095,0.3005998432636261,0.9818080067634584,3508.0,65.0,1198.0,8162.0,0.4126447737216949,0.4825672209262848,0.7475990056991577,0.2595614492893219,0.1117019653320312,0.0377242565155029,0.1280917525291443,0.2896281778812408,0.1698221415281295,0.9833887219429016,296.0,5.0,213.0,1447.0,0.2737522721290588,0.4108310341835022,0.6994001567363739,0.8301778584718704,26498
2,2,1.1627790927886963,0.6236758828163147,0.4301860332489013,0.3137168884277344,0.3940287232398987,0.5744513273239136,0.4177263379096985,0.9193954467773438,3285.0,288.0,4781.0,4579.0,0.6467574238777161,0.6381669044494629,0.6173770427703857,0.8194798827171326,0.5609993934631348,0.4467744827270508,0.4674029052257538,0.551898717880249,0.4458077847957611,0.724252462387085,218.0,83.0,1389.0,271.0,0.8358230590820312,0.7838123440742493,0.5822736620903015,0.5541922152042389,39747
3,3,1.0170799493789673,0.7885254621505737,0.6294124126434326,0.5434193015098572,0.5706713795661926,0.6952646374702454,0.5775638818740845,0.8732157945632935,3120.0,453.0,7078.0,2282.0,0.814074695110321,0.7825181484222412,0.6127520203590393,0.796532392501831,0.6318056583404541,0.4465761184692383,0.4928500652313232,0.5600882172584534,0.4191419184207916,0.8438538312911987,254.0,47.0,1308.0,352.0,0.7945289611816406,0.7400377988815308,0.4224361181259155,0.5808580815792084,52996
4,4,0.9179871678352356,0.8290419578552246,0.681415319442749,0.6144810318946838,0.6298448443412781,0.7369422912597656,0.6409354209899902,0.8667786121368408,3097.0,476.0,7625.0,1735.0,0.8633735179901123,0.8358016610145569,0.5245557427406311,0.8373278975486755,0.5793639421463013,0.4806609153747558,0.495878130197525,0.5763612389564514,0.4800885021686554,0.7209302186965942,217.0,84.0,1425.0,235.0,0.8733068704605103,0.8263102173805237,0.3590645790100097,0.5199114978313446,66245
5,5,0.8205475807189941,0.8554859757423401,0.7221066951751709,0.6664628386497498,0.6765708327293396,0.7695721983909607,0.6877478957176208,0.8734956383705139,3121.0,452.0,7943.0,1417.0,0.8990975618362427,0.8782945871353149,0.5128734111785889,0.8368179798126221,0.5787615776062012,0.4796200096607208,0.4949795007705688,0.575596809387207,0.4790287017822265,0.7209302186965942,217.0,84.0,1424.0,236.0,0.867825984954834,0.8191829919815063,0.3122521042823791,0.5209712982177734,79494
6,6,0.7096020579338074,0.8849455118179321,0.7747516632080078,0.729200541973114,0.7355780601501465,0.8108795285224915,0.7427241206169128,0.8928071856498718,3190.0,383.0,8255.0,1105.0,0.9282947182655334,0.9143476486206056,0.6161207556724548,0.8046914935112,0.6224052906036377,0.4529946148395538,0.492577314376831,0.5632839202880859,0.4288194477558136,0.8205980062484741,247.0,54.0,1331.0,329.0,0.8050779700279236,0.7447870969772339,0.2572758793830871,0.5711805522441864,92743
7,7,0.5935531258583069,0.9103842973709106,0.8195914030075073,0.7852805852890015,0.7887401580810547,0.8485165238380432,0.7959784269332886,0.9084802865982056,3246.0,327.0,8528.0,832.0,0.951793134212494,0.9428149461746216,0.5584900975227356,0.8327383995056152,0.5766620635986328,0.4725546538829803,0.4894544780254364,0.5706806182861328,0.4708423316478729,0.724252462387085,218.0,83.0,1415.0,245.0,0.8516542911529541,0.7942485213279724,0.2040215730667114,0.5291576683521271,105992
8,8,0.4862605333328247,0.9321889877319336,0.8581985235214233,0.8350079655647278,0.8365347981452942,0.8825498819351196,0.8461735844612122,0.922194242477417,3295.0,278.0,8761.0,599.0,0.9671152234077454,0.9619718194007874,0.4368540942668915,0.8577256798744202,0.4402694702148437,0.445724755525589,0.4457960128784179,0.5295109748840332,0.5376712083816528,0.5215947031974792,157.0,144.0,1525.0,135.0,0.8957735896110535,0.8519307374954224,0.1538264155387878,0.4623287916183471,119241
9,9,0.3881745040416717,0.9502822160720824,0.8944461345672607,0.877962589263916,0.8787081241607666,0.912671446800232,0.8865435123443604,0.9403862357139589,3360.0,213.0,8930.0,430.0,0.9800881147384644,0.976603627204895,0.5752284526824951,0.8500764966011047,0.515548586845398,0.4719088673591614,0.4754689931869507,0.5611940026283264,0.5094850659370422,0.6245847344398499,188.0,113.0,1479.0,181.0,0.8666452169418335,0.8050787448883057,0.1134564876556396,0.4905149340629577,132490
