,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,0.2168455868959427,0.5684224367141724,0.1790453195571899,0.1713801771402359,0.2810657620429992,0.682383120059967,0.5233772397041321,0.980164349079132,6918.0,140.0,1564.0,6300.0,0.721447229385376,0.734960675239563,0.5948796272277832,0.5322906374931335,0.0021528005599975,0.0022872334811836,0.033836755901575,0.6943620443344116,0.5318182110786438,1.0,1053.0,0.0,2.0,927.0,0.7095558047294617,0.7401193380355835,0.4766227602958679,0.4681817889213562,13249
1,1,0.1716008335351944,0.5575467348098755,0.0757811069488525,0.0787461400032043,0.1846697777509689,0.7005749940872192,0.5414074659347534,0.992299735546112,6701.0,52.0,517.0,5676.0,0.734559953212738,0.7668459415435791,0.5115324854850769,0.7971745729446411,0.5908536911010742,0.5919793248176575,0.5922539234161377,0.8117977380752563,0.8005540370941162,0.8233618140220642,867.0,186.0,713.0,216.0,0.851264238357544,0.8491172790527344,0.4585925340652466,0.1994459629058838,26498
2,2,0.136422261595726,0.6892476677894592,0.3527790307998657,0.3616581857204437,0.444683700799942,0.7657369375228882,0.6309980750083923,0.9736413359642028,6575.0,178.0,2348.0,3845.0,0.8021473288536072,0.8167487382888794,0.51097571849823,0.801210880279541,0.6021270751953125,0.60136479139328,0.6014879941940308,0.8111217617988586,0.8189738392829895,0.8034188151359558,846.0,207.0,742.0,187.0,0.8618093729019165,0.8570983409881592,0.3690019249916076,0.1810261607170105,39747
3,3,0.121781975030899,0.8221844434738159,0.632025957107544,0.6394928693771362,0.6647675037384033,0.8490491509437561,0.7619159817695618,0.958685040473938,6474.0,279.0,4170.0,2023.0,0.8752096891403198,0.8762227296829224,0.4951649606227875,0.7885974049568176,0.5823149681091309,0.578392505645752,0.5817742943763733,0.790395200252533,0.8350951671600342,0.7502374053001404,790.0,263.0,773.0,156.0,0.872567892074585,0.8680055141448975,0.2380840182304382,0.1649048328399658,52996
4,4,0.105557695031166,0.8652865886688232,0.7233327627182007,0.7282376289367676,0.7373539209365845,0.8798235654830933,0.8227864503860474,0.945357620716095,6384.0,369.0,4818.0,1375.0,0.9085227847099304,0.9082067012786864,0.5157728791236877,0.8027245402336121,0.5990184545516968,0.6019561290740967,0.6038140654563904,0.8208886981010437,0.7929203510284424,0.8509021997451782,896.0,157.0,695.0,234.0,0.8632181286811829,0.8536897897720337,0.1772135496139526,0.2070796489715576,66245
5,5,0.0956078171730041,0.8866059184074402,0.7675108909606934,0.7715815901756287,0.7774475812911987,0.897299587726593,0.8504177331924438,0.9496520161628724,6413.0,340.0,5065.0,1128.0,0.9263469576835632,0.9253246784210204,0.5702629685401917,0.7916246056556702,0.5728018283843994,0.5778929591178894,0.5838144421577454,0.8160356283187866,0.7684563994407654,0.8698955178260803,916.0,137.0,653.0,276.0,0.8504916429519653,0.8419474363327026,0.1495822668075561,0.2315436005592346,79494
6,6,0.0855492278933525,0.8996601104736328,0.7950005531311035,0.7981481552124023,0.8015122413635254,0.9078396558761596,0.871424674987793,0.9474307894706726,6398.0,355.0,5249.0,944.0,0.9419691562652588,0.941189169883728,0.5559324622154236,0.7971745729446411,0.5955438613891602,0.5938876271247864,0.5944752097129822,0.805043637752533,0.8225966095924377,0.7882241010665894,830.0,223.0,750.0,179.0,0.8650206327438354,0.853890061378479,0.128575325012207,0.1774033904075622,92743
7,7,0.0769410356879234,0.9106287360191344,0.8178895711898804,0.8203777074813843,0.822413980960846,0.9171143770217896,0.8882875442504883,0.9478750228881836,6401.0,352.0,5388.0,805.0,0.9527929425239564,0.9518684148788452,0.4859302937984466,0.786074697971344,0.580101728439331,0.5745666027069092,0.5813677906990051,0.7830092310905457,0.849056601524353,0.7264957427978516,765.0,288.0,793.0,136.0,0.8655555248260498,0.8606701493263245,0.1117124557495117,0.1509433984756469,105992
8,8,0.0678675174713134,0.9276996850967408,0.8531866073608398,0.8548464179039001,0.8557121753692627,0.9321542382240297,0.9129632115364076,0.9521694183349608,6430.0,323.0,5580.0,613.0,0.9645281434059144,0.9640306830406188,0.5752185583114624,0.8037335872650146,0.6048473119735718,0.6054996848106384,0.6055896878242493,0.8167687058448792,0.8102803826332092,0.8233618140220642,867.0,186.0,726.0,203.0,0.8640915751457214,0.8508512377738953,0.0870367884635925,0.1897196173667907,119241
9,9,0.0630870014429092,0.930325984954834,0.858837366104126,0.8601735830307007,0.8607303500175476,0.9343426823616028,0.9188260436058044,0.9503924250602722,6418.0,335.0,5626.0,567.0,0.9684600234031676,0.967799425125122,0.5969037413597107,0.7951564192771912,0.589210033416748,0.5889113545417786,0.5889307260513306,0.8064823746681213,0.8095693588256836,0.8034188151359558,846.0,207.0,730.0,199.0,0.8625695705413818,0.8488306403160095,0.0811739563941955,0.1904306411743164,132490
