,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,1.4782953262329102,0.5650341510772705,0.0927242040634155,0.0961377918720245,0.160979688167572,0.6962291598320007,0.5483989715576172,0.9531729817390442,7450.0,366.0,995.0,6135.0,0.7358540892601013,0.761645495891571,0.6308467984199524,0.6604155898094177,0.3005962371826172,0.3061306178569793,0.3239699900150299,0.7208333611488342,0.6369661092758179,0.8301343321800232,865.0,177.0,438.0,493.0,0.7072062492370605,0.703948438167572,0.4516010284423828,0.3630338907241821,13254
1,1,1.1390979290008545,0.6146548390388489,0.1975163221359253,0.2036980390548706,0.294987291097641,0.7234278321266174,0.5781789422035217,0.966139316558838,6534.0,229.0,1435.0,4767.0,0.755906343460083,0.7862348556518555,0.6690796613693237,0.5838823914527893,0.2079730033874511,0.199427381157875,0.2919625639915466,0.3850187361240387,0.8771331310272217,0.24664106965065,257.0,785.0,895.0,36.0,0.6851699948310852,0.6968039870262146,0.4218210577964782,0.1228668689727783,26508
2,2,0.934958517551422,0.8102583885192871,0.6111781597137451,0.6164965629577637,0.6293545365333557,0.8339632749557495,0.7671675086021423,0.91349995136261,6178.0,585.0,4327.0,1875.0,0.8865016102790833,0.889910101890564,0.7055680751800537,0.5808413624763489,0.2048465013504028,0.1958706080913543,0.3122876286506653,0.3554169833660126,0.9460580945014954,0.2188099771738052,228.0,814.0,918.0,13.0,0.6884111166000366,0.712104082107544,0.2328324913978576,0.0539419054985046,39762
3,3,0.7972133755683899,0.8893173933029175,0.7782262563705444,0.7782209515571594,0.778221070766449,0.8939001560211182,0.8939662575721741,0.893834114074707,6045.0,718.0,5485.0,717.0,0.9352819919586182,0.9347981810569764,0.5452871918678284,0.6989356279373169,0.4160975217819214,0.4078834950923919,0.4355779886245727,0.6570438742637634,0.8246376514434814,0.5460652709007263,569.0,473.0,810.0,121.0,0.8086663484573364,0.8120549917221069,0.1060337424278259,0.1753623485565185,53016
4,4,0.7080826163291931,0.9004242420196533,0.8018057346343994,0.800740122795105,0.801118016242981,0.903128981590271,0.9168190360069276,0.8898417949676514,6018.0,745.0,5656.0,546.0,0.9487597346305848,0.9485113620758056,0.5637885332107544,0.6908261775970459,0.405548095703125,0.3953253030776977,0.4421951472759247,0.626225471496582,0.8661016821861267,0.4904030561447143,511.0,531.0,852.0,79.0,0.7915337681770325,0.7957924604415894,0.0831809639930725,0.1338983178138733,66270
5,5,0.6266971230506897,0.9099884033203124,0.8210903406143188,0.8199005722999573,0.8203606605529785,0.9123149514198304,0.927436590194702,0.897678554058075,6071.0,692.0,5727.0,475.0,0.9597805738449096,0.9594008326530457,0.5586346387863159,0.7389761805534363,0.4856200218200683,0.4811333417892456,0.4877555668354034,0.7319104671478271,0.7997724413871765,0.6746640801429749,703.0,339.0,755.0,176.0,0.8188532590866089,0.8113206624984741,0.0725634098052978,0.2002275586128235,79524
6,6,0.5679295659065247,0.9211723804473876,0.843680739402771,0.8423063158988953,0.8429039716720581,0.923053741455078,0.9403282999992372,0.9064024686813354,6130.0,633.0,5813.0,389.0,0.9660118222236632,0.9657496213912964,0.6460320353507996,0.7440446019172668,0.4899536371231079,0.4882497191429138,0.4891852438449859,0.7503707408905029,0.7737002968788147,0.7284069061279297,759.0,283.0,709.0,222.0,0.814857542514801,0.7980396151542664,0.0596717000007629,0.2262997031211853,92778
7,7,0.5054241418838501,0.9318163990974426,0.8646342754364014,0.8635485768318176,0.8639124035835266,0.933723211288452,0.9470722675323486,0.9207452535629272,6227.0,536.0,5854.0,348.0,0.9731765389442444,0.9729176759719848,0.585993766784668,0.7404966950416565,0.4817483425140381,0.4805935323238373,0.4810303449630737,0.7492654323577881,0.7649999856948853,0.7341650724411011,765.0,277.0,696.0,235.0,0.8206216096878052,0.8090867400169373,0.0529277324676513,0.2350000143051147,106032
8,8,0.4563599228858948,0.9389895796775818,0.8794155120849609,0.8779535293579102,0.8786022067070007,0.940423309803009,0.9583972692489624,0.9231110215187072,6243.0,520.0,5931.0,271.0,0.9780082106590272,0.9779403805732728,0.6742950677871704,0.7354282736778259,0.4708927869796753,0.4700859487056732,0.4703040719032287,0.7458617091178894,0.7569169998168945,0.7351247668266296,766.0,276.0,685.0,246.0,0.8088144063949585,0.7911933660507202,0.0416027307510376,0.2430830001831054,119286
9,9,0.4062557220458984,0.9465484023094176,0.8943474292755127,0.8930515646934509,0.8935527205467224,0.9479299783706664,0.9636419415473938,0.9327221512794496,6308.0,455.0,5964.0,238.0,0.9812061786651612,0.9811594486236572,1.1645385026931765,0.7415103912353516,0.4717679023742676,0.4763462543487549,0.4835953712463379,0.7735346555709839,0.7198346853256226,0.8358924984931946,871.0,171.0,592.0,339.0,0.7912845611572266,0.7602356672286987,0.0363580584526062,0.2801653146743774,132540
10,10,0.3658367395401001,0.9527959823608398,0.9068593978881836,0.905551254749298,0.90605491399765,0.9540195465087892,0.9697571396827698,0.9387845396995544,6349.0,414.0,6004.0,198.0,0.9844476580619812,0.9842925071716307,0.8913902640342712,0.7404966950416565,0.4763705730438232,0.4777919352054596,0.4784653484821319,0.7602996230125427,0.7422303557395935,0.7792706489562988,812.0,230.0,649.0,282.0,0.805091381072998,0.7803804874420166,0.0302428603172302,0.2577696442604065,145794
