,epoch,loss,acc,tss,hss,mcc,f1,precision,recall,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss,val_hss,val_mcc,val_f1,val_precision,val_recall,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,far,val_far,num_train_inst
0,0,0.1931833773851394,0.563987672328949,0.0897043943405151,0.0930992662906646,0.1679765433073043,0.6983950734138489,0.5469825267791748,0.9657201170921326,7550.0,268.0,885.0,6253.0,0.7492448687553406,0.7726972103118896,0.6470893621444702,0.5843892693519592,0.120370864868164,0.1261442601680755,0.2413512617349624,0.7156726717948914,0.5602605938911438,0.9904030561447144,1032.0,10.0,121.0,810.0,0.6615005731582642,0.6652774810791016,0.4530174732208252,0.4397394061088562,13254
1,1,0.1561532169580459,0.556651771068573,0.0744103193283081,0.0772902593016624,0.1800176799297332,0.6997912526130676,0.5408632755279541,0.9909830093383788,6704.0,61.0,518.0,5691.0,0.7420668601989746,0.7775989174842834,0.6439419984817505,0.5286365747451782,0.0010740756988525,0.0011344744125381,0.0238235015422105,0.6914399266242981,0.5283975601196289,1.0,1042.0,0.0,1.0,930.0,0.6679756045341492,0.6844121813774109,0.4591367244720459,0.4716024398803711,26508
2,2,0.1316894739866256,0.6337289810180664,0.2364728450775146,0.2436953037977218,0.347405195236206,0.7361173033714294,0.5895223617553711,0.9797487258911132,6628.0,137.0,1594.0,4615.0,0.7794032692909241,0.8056665062904358,0.5993181467056274,0.6887987852096558,0.3442699909210205,0.3554126620292663,0.4345201551914215,0.7667173147201538,0.6345912218093872,0.968330144882202,1009.0,33.0,350.0,581.0,0.7344022393226624,0.7391351461410522,0.4104776382446289,0.3654087781906128,39762
3,3,0.116259753704071,0.7709264755249023,0.5246491432189941,0.53337562084198,0.5787442922592163,0.8142732381820679,0.7053155899047852,0.963045060634613,6515.0,250.0,3487.0,2722.0,0.8585522770881653,0.8662250638008118,0.5557466745376587,0.7425240874290466,0.476662278175354,0.4799019992351532,0.4834429025650024,0.769300639629364,0.7301723957061768,0.8128598928451538,847.0,195.0,618.0,313.0,0.8095183968544006,0.800447940826416,0.2946844100952148,0.2698276042938232,53016
4,4,0.1051787808537483,0.8527824878692627,0.6968958377838135,0.702606201171875,0.7158127427101135,0.8705786466598511,0.803703248500824,0.9495934844017028,6424.0,341.0,4640.0,1569.0,0.9047804474830629,0.9061777591705322,0.5854905843734741,0.7384693622589111,0.4570848941802978,0.4655547440052032,0.4930669963359833,0.7851790189743042,0.6933823823928833,0.9049903750419616,943.0,99.0,514.0,417.0,0.7925788164138794,0.7860963344573975,0.196296751499176,0.3066176176071167,66270
5,5,0.0933001264929771,0.8854632377624512,0.7655014991760254,0.7693509459495544,0.7747030258178711,0.8959820866584778,0.8509506583213806,0.9460458159446716,6400.0,365.0,5088.0,1121.0,0.9295254945755004,0.9293019771575928,0.57084721326828,0.746071994304657,0.4798331260681152,0.4850219786167145,0.4942383468151092,0.7793923616409302,0.7200976610183716,0.8493282198905945,885.0,157.0,587.0,344.0,0.8151332139968872,0.8056680560112,0.1490493416786193,0.2799023389816284,79524
6,6,0.0834280475974083,0.90272855758667,0.8015515804290771,0.8044052720069885,0.8071954846382141,0.9102801084518432,0.8768661618232727,0.9463414549827576,6402.0,363.0,5310.0,899.0,0.9419513940811156,0.9415193200111388,0.5948973298072815,0.744551420211792,0.4810731410980224,0.4841755032539367,0.4873881340026855,0.7704917788505554,0.7331022620201111,0.8119001984596252,846.0,196.0,623.0,308.0,0.8109110593795776,0.7984235882759094,0.1231338381767273,0.2668977379798889,92778
7,7,0.0733133852481842,0.9179127216339112,0.8330414295196533,0.8351142406463623,0.8365253210067749,0.92340886592865,0.8991596698760986,0.949002206325531,6420.0,345.0,5489.0,720.0,0.957111656665802,0.9567067623138428,0.7350900769233704,0.7430309057235718,0.4761345386505127,0.4801172912120819,0.4855139553546905,0.772543728351593,0.7253580689430237,0.8262956142425537,861.0,181.0,605.0,326.0,0.803097665309906,0.7844852805137634,0.1008403301239013,0.2746419310569763,106032
8,8,0.0643031597137451,0.9333282113075256,0.8652925491333008,0.8662614226341248,0.8665573596954346,0.9368566870689392,0.9254398345947266,0.948558747768402,6417.0,348.0,5692.0,517.0,0.9672083854675292,0.9668644666671752,0.6929267048835754,0.7410035729408264,0.4710370302200317,0.4754709899425506,0.4822693467140198,0.7725856900215149,0.7203319668769836,0.8330134153366089,868.0,174.0,594.0,337.0,0.8043834567070007,0.7864996194839478,0.0745601654052734,0.2796680331230163,119286
9,9,0.0579104050993919,0.9398797750473022,0.8784792423248291,0.8794105648994446,0.879679799079895,0.9430240988731384,0.932129979133606,0.9541758894920348,6455.0,310.0,5739.0,470.0,0.9731137156486512,0.9729421138763428,0.897774338722229,0.7389761805534363,0.470745325088501,0.4733722805976867,0.4757182896137237,0.7638697624206543,0.7313432693481445,0.7994241714477539,833.0,209.0,625.0,306.0,0.7943552136421204,0.7698715925216675,0.067870020866394,0.2686567306518554,132540
10,10,0.0515263378620147,0.9490519762039183,0.8974597454071045,0.8978697657585144,0.8979208469390869,0.9513934850692748,0.9465906023979188,0.9562453627586364,6469.0,296.0,5844.0,365.0,0.97867089509964,0.9783399701118468,0.7911557555198669,0.7420172095298767,0.4792495965957641,0.4807623624801636,0.4815208613872528,0.7620383501052856,0.742935299873352,0.7821497321128845,815.0,227.0,649.0,282.0,0.8025241494178772,0.7779077291488647,0.0534093976020813,0.2570647001266479,145794
11,11,0.0484260655939579,0.9534453749656676,0.906335473060608,0.9066835641860962,0.9067199230194092,0.9555490016937256,0.9514876008033752,0.9596452116966248,6492.0,273.0,5878.0,331.0,0.9811317324638368,0.9808969497680664,0.973238468170166,0.7344145774841309,0.4582178592681885,0.4623441398143768,0.4683833122253418,0.7660714387893677,0.716193675994873,0.823416531085968,858.0,184.0,591.0,340.0,0.7852654457092285,0.7585269212722778,0.0485123991966247,0.2838063240051269,159048
12,12,0.0430544093251228,0.9604593515396118,0.9207665920257568,0.9207727313041688,0.9207727313041688,0.9620870351791382,0.962015986442566,0.9621581435203552,6509.0,256.0,5952.0,257.0,0.9850744009017944,0.9847812652587892,1.1887614727020264,0.7404966950416565,0.4661870002746582,0.4724031388759613,0.4862575531005859,0.7787381410598755,0.7083333134651184,0.8646833300590515,901.0,141.0,560.0,371.0,0.7821577787399292,0.7510890960693359,0.037984013557434,0.2916666865348816,172302
13,13,0.0376362986862659,0.9657776951789856,0.9315882921218872,0.9314403533935548,0.9314467310905457,0.9671257138252258,0.9688473343849182,0.9654101729393004,6531.0,234.0,5999.0,210.0,0.9881105422973632,0.9878799319267272,1.367261290550232,0.7344145774841309,0.4555861949920654,0.4609126448631286,0.4711999595165252,0.7707786560058594,0.7081993818283081,0.8454894423484802,881.0,161.0,568.0,363.0,0.7705532908439636,0.7357707023620605,0.0311526656150817,0.2918006181716919,185556
14,14,0.0341840796172618,0.9697086215019226,0.939497709274292,0.939317524433136,0.9393270015716552,0.9708910584449768,0.9729809761047364,0.9688100814819336,6554.0,211.0,6027.0,182.0,0.9899305701255798,0.9894956350326538,1.4452388286590576,0.7303598523139954,0.4490528106689453,0.4535678625106811,0.4609898626804352,0.7643932700157166,0.7097039222717285,0.8282149434089661,863.0,179.0,578.0,353.0,0.7709450125694275,0.7369655966758728,0.0270190238952636,0.2902960777282715,198810
